Let us play a game named Bongard-Tool. I will give you 6 tools that can perform a function, and 6 tools that can not perform that function. Then I will ask you whether another tool could perform that function. All you need to do is guess the possible function, and tell me yes or no. For example, there is a function that can be performed by these tools: ['Styrofoam', 'Stone', 'Balsa-Wood', 'Cardboard', 'Wooden-Block', 'Clay'], and this function can not be performed by these tools: ['Anchors', 'Padlock', 'Smartphone', 'Hacksaw', 'Tile-Saw', 'Scrub-Brush']. What function it may be? Can Plaster be used to perform this function? Can Robot-Arm be used to perform this function? You just need to answer: Possible functions: carving, crafting, or sculpture. Yes, No.
There is a function that can be performed by these tools: ['Screwdriver', 'Hacksaw', 'Hammer', 'Chisel', 'File', 'Drill-Bit'], and this function cannot be performed by these tools: ['Cheese', 'Padlock', 'Table-Saw', 'Clay', 'Luggage-Lock', 'LED-Lights']. What function it may be? Can Pencil be used to perform this function? Can Desktop-Computer be used to perform this function? 
There is a function that can be performed by these tools: ['Switch', 'Slider', 'Handle', 'Button', 'Joystick', 'Dial'], and this function cannot be performed by these tools: ['Napkin', 'Paper', 'Mouse', 'Clamp', 'Bobbins', 'Spirit-Level']. What function it may be? Can Pedal be used to perform this function? Can Digital-Level be used to perform this function? 
There is a function that can be performed by these tools: ['Pallet-Jack', 'Wheelbarrow', 'Dolly', 'Forklift', 'Cargo-Container', 'Hand-Truck'], and this function cannot be performed by these tools: ['Crowbar', 'Clip', 'Anvil', 'HTML-Tables', 'Crimp-Caps', 'Tow-Truck']. What function it may be? Can Crane be used to perform this function? Can Handle be used to perform this function? 
There is a function that can be performed by these tools: ['Headphones', 'USB-Drive', 'Monitor', 'Webcam', 'Microphone', 'Keyboard'], and this function cannot be performed by these tools: ['Compass', 'Measuring-Tape', 'Staple-Punch', 'Tug-of-War-Rope', 'Dremel-Tool', 'Helmets']. What function it may be? Can Mouse be used to perform this function? Can Ohmmeter be used to perform this function? 
There is a function that can be performed by these tools: ['Smartphone', 'Microcontroller', 'Laptop', 'Desktop-Computer', 'Tablet', 'Robot'], and this function cannot be performed by these tools: ['Golf-Ball', 'Vice', 'Dice-Shaker', 'Garage-Door-Lock', 'Yarn', 'Ceiling']. What function it may be? Can Drone be used to perform this function? Can Robot-Vacuum be used to perform this function? 
There is a function that can be performed by these tools: ['Monitor', 'Recording-Software', 'Audio-Interface', 'Mouse', 'Microphone', 'Speakers'], and this function cannot be performed by these tools: ['Scissor-Lift', 'Netting', 'Seam-Ripper', 'Graph-Paper', 'Storage-Device', 'Pulley']. What function it may be? Can Cables be used to perform this function? Can Ribbon be used to perform this function? 
There is a function that can be performed by these tools: ['Dresser', 'Bed', 'Cabinet', 'Stool', 'Chair', 'Bookshelf'], and this function cannot be performed by these tools: ['Socket-Set', 'Filter', 'Glass', 'Anchors', 'Ribbon', 'Dodecahedron']. What function it may be? Can Table be used to perform this function? Can Memory-Card be used to perform this function? 
There is a function that can be performed by these tools: ['Pilings', 'Boats', 'Piers', 'Wharfs', 'Docks', 'Buoys'], and this function cannot be performed by these tools: ['Descenders', 'Strain-Gauge', 'Circular-Saw', 'Clamps', 'Microcontroller', 'Socket']. What function it may be? Can Floating-Logs be used to perform this function? Can Sticky-Notes be used to perform this function? 
There is a function that can be performed by these tools: ['File', 'Chisel', 'Screwdriver', 'Drill-Bit', 'Pencil', 'Hammer'], and this function cannot be performed by these tools: ['Padlock', 'Table-Saw', 'Cheese', 'Luggage-Lock', 'Desktop-Computer', 'Clay']. What function it may be? Can Hacksaw be used to perform this function? Can LED-Lights be used to perform this function? 
There is a function that can be performed by these tools: ['Ruler', 'Tightrope', 'Rocking-Horse', 'Scale', 'See-Saw', 'Stool'], and this function cannot be performed by these tools: ['Class', 'Polish-Jewelry', 'Hole-Punch', 'Web-Pages', 'Processor', 'Printer']. What function it may be? Can Plank be used to perform this function? Can Pulley be used to perform this function? 
There is a function that can be performed by these tools: ['Cabinet', 'Stool', 'Bed', 'Chair', 'Desk', 'Couch'], and this function cannot be performed by these tools: ['Mailbox-Lock', 'Magnetic-Tape', 'Robot-Arm', 'Yarn', 'Cane', 'Cardboard']. What function it may be? Can Bookshelf be used to perform this function? Can Doorknob be used to perform this function? 
There is a function that can be performed by these tools: ['Wooden-Block', 'Stone', 'Cardboard', 'Balsa-Wood', 'Styrofoam', 'Plaster'], and this function cannot be performed by these tools: ['Hacksaw', 'Tile-Saw', 'Robot-Arm', 'Scrub-Brush', 'Smartphone', 'Anchors']. What function it may be? Can Clay be used to perform this function? Can Padlock be used to perform this function? 
There is a function that can be performed by these tools: ['Tuple', 'Class', 'File', 'String', 'Float', 'List'], and this function cannot be performed by these tools: ['Fabric', 'Optical-Disc', 'Desk', 'Flagpole', 'Recording-Software', 'Rocking-Horse']. What function it may be? Can Boolean be used to perform this function? Can Flash-Drive be used to perform this function? 
There is a function that can be performed by these tools: ['Cabinet', 'Door', 'Wall', 'Bookshelf', 'Chair', 'Desk'], and this function cannot be performed by these tools: ['Cabinet-Handle', 'Raspberry-Pi', 'Drill-Press', 'API-Endpoints', 'Thimble', 'Table-Saw']. What function it may be? Can Floor be used to perform this function? Can Diaphragm be used to perform this function? 
There is a function that can be performed by these tools: ['Raspberry-Pi', 'Drone', 'GPS-Tracker', 'Computer', 'Microcontroller', 'Sensor'], and this function cannot be performed by these tools: ['Robot-Vacuum', 'Plate', 'Stopwatch', 'Excel-Spreadsheet', 'Laptop', 'Joystick']. What function it may be? Can Robot be used to perform this function? Can Magnetic-Tape be used to perform this function? 
There is a function that can be performed by these tools: ['Floating-Logs', 'Boats', 'Docks', 'Pilings', 'Buoys', 'Wharfs'], and this function cannot be performed by these tools: ['Clamps', 'Descenders', 'Strain-Gauge', 'Circular-Saw', 'Socket', 'Sticky-Notes']. What function it may be? Can Piers be used to perform this function? Can Microcontroller be used to perform this function? 
There is a function that can be performed by these tools: ['Crane', 'Pallet-Jack', 'Wheelbarrow', 'Forklift', 'Hand-Truck', 'Cargo-Container'], and this function cannot be performed by these tools: ['Anvil', 'Crowbar', 'Tow-Truck', 'Handle', 'Crimp-Caps', 'Clip']. What function it may be? Can Dolly be used to perform this function? Can HTML-Tables be used to perform this function? 
There is a function that can be performed by these tools: ['Dolly', 'Crane', 'Hand-Truck', 'Wheelbarrow', 'Pallet-Jack', 'Cargo-Container'], and this function cannot be performed by these tools: ['Clip', 'Tow-Truck', 'Handle', 'Crimp-Caps', 'Crowbar', 'Anvil']. What function it may be? Can Forklift be used to perform this function? Can HTML-Tables be used to perform this function? 
There is a function that can be performed by these tools: ['Balsa-Wood', 'Plaster', 'Styrofoam', 'Stone', 'Clay', 'Cardboard'], and this function cannot be performed by these tools: ['Robot-Arm', 'Hacksaw', 'Padlock', 'Tile-Saw', 'Anchors', 'Smartphone']. What function it may be? Can Wooden-Block be used to perform this function? Can Scrub-Brush be used to perform this function? 
There is a function that can be performed by these tools: ['Bed', 'Bookshelf', 'Desk', 'Chair', 'Cabinet', 'Couch'], and this function cannot be performed by these tools: ['Magnetic-Tape', 'Cane', 'Yarn', 'Mailbox-Lock', 'Robot-Arm', 'Doorknob']. What function it may be? Can Stool be used to perform this function? Can Cardboard be used to perform this function? 
There is a function that can be performed by these tools: ['Glue-Stick', 'Paper-Clip', 'Pen', 'Stapler', 'White-Out', 'Scissors'], and this function cannot be performed by these tools: ['Jigsaw', 'Tightrope', 'Calculator', 'Memory-Card', 'USB-Mouse', 'Bench']. What function it may be? Can Highlighter be used to perform this function? Can Screwdriver-Bit be used to perform this function? 
There is a function that can be performed by these tools: ['Tuple', 'String', 'File', 'List', 'Float', 'Class'], and this function cannot be performed by these tools: ['Optical-Disc', 'Recording-Software', 'Desk', 'Flagpole', 'Rocking-Horse', 'Flash-Drive']. What function it may be? Can Boolean be used to perform this function? Can Fabric be used to perform this function? 
There is a function that can be performed by these tools: ['Raspberry-Pi', 'Robot', 'Microcontroller', 'Computer', 'Sensor', 'Drone'], and this function cannot be performed by these tools: ['Joystick', 'Robot-Vacuum', 'Laptop', 'Magnetic-Tape', 'Excel-Spreadsheet', 'Plate']. What function it may be? Can GPS-Tracker be used to perform this function? Can Stopwatch be used to perform this function? 
There is a function that can be performed by these tools: ['Bed', 'Table', 'Chair', 'Bookshelf', 'Cabinet', 'Dresser'], and this function cannot be performed by these tools: ['Memory-Card', 'Ribbon', 'Filter', 'Socket-Set', 'Glass', 'Anchors']. What function it may be? Can Stool be used to perform this function? Can Dodecahedron be used to perform this function? 
There is a function that can be performed by these tools: ['Couch', 'Desk', 'Stool', 'Bookshelf', 'Bed', 'Chair'], and this function cannot be performed by these tools: ['Cardboard', 'Cane', 'Doorknob', 'Robot-Arm', 'Magnetic-Tape', 'Yarn']. What function it may be? Can Cabinet be used to perform this function? Can Mailbox-Lock be used to perform this function? 
There is a function that can be performed by these tools: ['Sensor', 'Microcontroller', 'Robot', 'Raspberry-Pi', 'Computer', 'Drone'], and this function cannot be performed by these tools: ['Excel-Spreadsheet', 'Joystick', 'Robot-Vacuum', 'Plate', 'Magnetic-Tape', 'Laptop']. What function it may be? Can GPS-Tracker be used to perform this function? Can Stopwatch be used to perform this function? 
There is a function that can be performed by these tools: ['Nails', 'Adhesives', 'Clamps', 'Anchors', 'Rivets', 'Staples'], and this function cannot be performed by these tools: ['Awl', 'SD-Card', 'Gamepad', 'Table-Saw', 'Dictionary', 'Lace']. What function it may be? Can Screws be used to perform this function? Can Clock be used to perform this function? 
There is a function that can be performed by these tools: ['Handle', 'Slider', 'Joystick', 'Pedal', 'Dial', 'Button'], and this function cannot be performed by these tools: ['Digital-Level', 'Clamp', 'Mouse', 'Spirit-Level', 'Napkin', 'Paper']. What function it may be? Can Switch be used to perform this function? Can Bobbins be used to perform this function? 
There is a function that can be performed by these tools: ['Hammer', 'Saw', 'Tape-Measure', 'Pliers', 'Drill', 'Rope'], and this function cannot be performed by these tools: ['Rug', 'Flash-Memory-Card', 'Scissors', 'Buoys', 'Door', 'Wharfs']. What function it may be? Can Crowbar be used to perform this function? Can Boolean be used to perform this function? 
There is a function that can be performed by these tools: ['Stapler', 'Paper-Clip', 'Glue-Stick', 'Scissors', 'White-Out', 'Highlighter'], and this function cannot be performed by these tools: ['Tightrope', 'Jigsaw', 'Memory-Card', 'Calculator', 'Screwdriver-Bit', 'USB-Mouse']. What function it may be? Can Pen be used to perform this function? Can Bench be used to perform this function? 
There is a function that can be performed by these tools: ['Bungee-Cord', 'Cable', 'Hook', 'Towel', 'Chain', 'Rope'], and this function cannot be performed by these tools: ['Napkin', 'Soldering-Iron', 'Rugby-Ball', 'Paint-Brush-Cleaner', 'Clamp', 'Beam']. What function it may be? Can Handle be used to perform this function? Can Storage-Device be used to perform this function? 
There is a function that can be performed by these tools: ['Bookshelf', 'Cabinet', 'Chair', 'Table', 'Dresser', 'Stool'], and this function cannot be performed by these tools: ['Socket-Set', 'Glass', 'Memory-Card', 'Filter', 'Ribbon', 'Dodecahedron']. What function it may be? Can Bed be used to perform this function? Can Anchors be used to perform this function? 
There is a function that can be performed by these tools: ['Webcam', 'Speakers', 'Mouse', 'Gamepad', 'Scanner', 'Monitor'], and this function cannot be performed by these tools: ['CSV-File', 'Smartwatch', 'Leather', 'Pressure-Gauge', 'Paint-Palette', 'Tow-Truck']. What function it may be? Can Microphone be used to perform this function? Can Door be used to perform this function? 
There is a function that can be performed by these tools: ['Float', 'Boolean', 'Class', 'List', 'Tuple', 'String'], and this function cannot be performed by these tools: ['Desk', 'Flash-Drive', 'Recording-Software', 'Fabric', 'Flagpole', 'Rocking-Horse']. What function it may be? Can File be used to perform this function? Can Optical-Disc be used to perform this function? 
There is a function that can be performed by these tools: ['Robot', 'Smartphone', 'Microcontroller', 'Laptop', 'Tablet', 'Desktop-Computer'], and this function cannot be performed by these tools: ['Dice-Shaker', 'Robot-Vacuum', 'Vice', 'Yarn', 'Garage-Door-Lock', 'Golf-Ball']. What function it may be? Can Drone be used to perform this function? Can Ceiling be used to perform this function? 
There is a function that can be performed by these tools: ['Class', 'Tuple', 'String', 'List', 'Float', 'Boolean'], and this function cannot be performed by these tools: ['Desk', 'Fabric', 'Rocking-Horse', 'Flash-Drive', 'Flagpole', 'Optical-Disc']. What function it may be? Can File be used to perform this function? Can Recording-Software be used to perform this function? 
There is a function that can be performed by these tools: ['Couch', 'Cabinet', 'Desk', 'Bed', 'Bookshelf', 'Stool'], and this function cannot be performed by these tools: ['Cardboard', 'Robot-Arm', 'Magnetic-Tape', 'Mailbox-Lock', 'Yarn', 'Cane']. What function it may be? Can Chair be used to perform this function? Can Doorknob be used to perform this function? 
There is a function that can be performed by these tools: ['Buoys', 'Floating-Logs', 'Boats', 'Docks', 'Pilings', 'Piers'], and this function cannot be performed by these tools: ['Strain-Gauge', 'Circular-Saw', 'Descenders', 'Microcontroller', 'Socket', 'Sticky-Notes']. What function it may be? Can Wharfs be used to perform this function? Can Clamps be used to perform this function? 
There is a function that can be performed by these tools: ['Smartphone', 'Tablet', 'Drone', 'Microcontroller', 'Desktop-Computer', 'Robot'], and this function cannot be performed by these tools: ['Robot-Vacuum', 'Garage-Door-Lock', 'Yarn', 'Dice-Shaker', 'Golf-Ball', 'Vice']. What function it may be? Can Laptop be used to perform this function? Can Ceiling be used to perform this function? 
There is a function that can be performed by these tools: ['White-Out', 'Stapler', 'Paper-Clip', 'Scissors', 'Highlighter', 'Pen'], and this function cannot be performed by these tools: ['Jigsaw', 'Memory-Card', 'Tightrope', 'USB-Mouse', 'Calculator', 'Bench']. What function it may be? Can Glue-Stick be used to perform this function? Can Screwdriver-Bit be used to perform this function? 
There is a function that can be performed by these tools: ['Scanner', 'Gamepad', 'Mouse', 'Speakers', 'Monitor', 'Webcam'], and this function cannot be performed by these tools: ['Leather', 'Smartwatch', 'Door', 'Pressure-Gauge', 'Paint-Palette', 'CSV-File']. What function it may be? Can Microphone be used to perform this function? Can Tow-Truck be used to perform this function? 
There is a function that can be performed by these tools: ['Laptop', 'Tablet', 'Desktop-Computer', 'Drone', 'Microcontroller', 'Robot'], and this function cannot be performed by these tools: ['Golf-Ball', 'Ceiling', 'Yarn', 'Robot-Vacuum', 'Vice', 'Garage-Door-Lock']. What function it may be? Can Smartphone be used to perform this function? Can Dice-Shaker be used to perform this function? 
There is a function that can be performed by these tools: ['Tablet', 'Joystick', 'Mouse', 'Game-Controller', 'Touchscreen-Monitor', 'Light-Switch'], and this function cannot be performed by these tools: ['Paintbrush-Holder', 'Robot-Car', 'Rag', 'Jump-Rope', 'Pitchfork', 'CSV-Files']. What function it may be? Can Gesture-Sensor be used to perform this function? Can Crimp-Tool be used to perform this function? 
There is a function that can be performed by these tools: ['Microphone', 'Audio-Interface', 'Recording-Software', 'Speakers', 'Monitor', 'Cables'], and this function cannot be performed by these tools: ['Seam-Ripper', 'Ribbon', 'Scissor-Lift', 'Netting', 'Pulley', 'Graph-Paper']. What function it may be? Can Mouse be used to perform this function? Can Storage-Device be used to perform this function? 
There is a function that can be performed by these tools: ['Screwdriver', 'Chisel', 'Drill-Bit', 'Hacksaw', 'Hammer', 'Pencil'], and this function cannot be performed by these tools: ['Desktop-Computer', 'Cheese', 'LED-Lights', 'Clay', 'Table-Saw', 'Padlock']. What function it may be? Can File be used to perform this function? Can Luggage-Lock be used to perform this function? 
There is a function that can be performed by these tools: ['Stone', 'Wooden-Block', 'Plaster', 'Balsa-Wood', 'Styrofoam', 'Cardboard'], and this function cannot be performed by these tools: ['Scrub-Brush', 'Robot-Arm', 'Tile-Saw', 'Hacksaw', 'Padlock', 'Anchors']. What function it may be? Can Clay be used to perform this function? Can Smartphone be used to perform this function? 
There is a function that can be performed by these tools: ['Raspberry-Pi', 'Robot', 'Microcontroller', 'Drone', 'GPS-Tracker', 'Computer'], and this function cannot be performed by these tools: ['Robot-Vacuum', 'Plate', 'Magnetic-Tape', 'Stopwatch', 'Joystick', 'Laptop']. What function it may be? Can Sensor be used to perform this function? Can Excel-Spreadsheet be used to perform this function? 
There is a function that can be performed by these tools: ['Tightrope', 'Scale', 'Stool', 'Rocking-Horse', 'Ruler', 'Plank'], and this function cannot be performed by these tools: ['Hole-Punch', 'Polish-Jewelry', 'Class', 'Printer', 'Processor', 'Pulley']. What function it may be? Can See-Saw be used to perform this function? Can Web-Pages be used to perform this function? 
There is a function that can be performed by these tools: ['Speakers', 'Recording-Software', 'Cables', 'Microphone', 'Mouse', 'Monitor'], and this function cannot be performed by these tools: ['Scissor-Lift', 'Ribbon', 'Graph-Paper', 'Storage-Device', 'Netting', 'Seam-Ripper']. What function it may be? Can Audio-Interface be used to perform this function? Can Pulley be used to perform this function? 
There is a function that can be performed by these tools: ['Speakers', 'Recording-Software', 'Monitor', 'Mouse', 'Microphone', 'Audio-Interface'], and this function cannot be performed by these tools: ['Graph-Paper', 'Ribbon', 'Netting', 'Scissor-Lift', 'Pulley', 'Storage-Device']. What function it may be? Can Cables be used to perform this function? Can Seam-Ripper be used to perform this function? 
There is a function that can be performed by these tools: ['Wharfs', 'Docks', 'Pilings', 'Floating-Logs', 'Piers', 'Buoys'], and this function cannot be performed by these tools: ['Strain-Gauge', 'Sticky-Notes', 'Microcontroller', 'Circular-Saw', 'Socket', 'Clamps']. What function it may be? Can Boats be used to perform this function? Can Descenders be used to perform this function? 
There is a function that can be performed by these tools: ['File', 'Chisel', 'Hammer', 'Pencil', 'Drill-Bit', 'Screwdriver'], and this function cannot be performed by these tools: ['LED-Lights', 'Cheese', 'Desktop-Computer', 'Table-Saw', 'Clay', 'Luggage-Lock']. What function it may be? Can Hacksaw be used to perform this function? Can Padlock be used to perform this function? 
There is a function that can be performed by these tools: ['Dresser', 'Chair', 'Table', 'Bed', 'Stool', 'Cabinet'], and this function cannot be performed by these tools: ['Anchors', 'Memory-Card', 'Ribbon', 'Glass', 'Filter', 'Dodecahedron']. What function it may be? Can Bookshelf be used to perform this function? Can Socket-Set be used to perform this function? 
There is a function that can be performed by these tools: ['Styrofoam', 'Stone', 'Balsa-Wood', 'Wooden-Block', 'Cardboard', 'Clay'], and this function cannot be performed by these tools: ['Anchors', 'Hacksaw', 'Robot-Arm', 'Scrub-Brush', 'Tile-Saw', 'Smartphone']. What function it may be? Can Plaster be used to perform this function? Can Padlock be used to perform this function? 
There is a function that can be performed by these tools: ['Towel', 'Cable', 'Hook', 'Handle', 'Chain', 'Bungee-Cord'], and this function cannot be performed by these tools: ['Paint-Brush-Cleaner', 'Storage-Device', 'Napkin', 'Beam', 'Rugby-Ball', 'Clamp']. What function it may be? Can Rope be used to perform this function? Can Soldering-Iron be used to perform this function? 
There is a function that can be performed by these tools: ['Paper-Clip', 'Stapler', 'Glue-Stick', 'Scissors', 'White-Out', 'Highlighter'], and this function cannot be performed by these tools: ['Memory-Card', 'Screwdriver-Bit', 'Bench', 'USB-Mouse', 'Tightrope', 'Jigsaw']. What function it may be? Can Pen be used to perform this function? Can Calculator be used to perform this function? 
There is a function that can be performed by these tools: ['Microcontroller', 'Sensor', 'Computer', 'Robot', 'Drone', 'Raspberry-Pi'], and this function cannot be performed by these tools: ['Stopwatch', 'Robot-Vacuum', 'Joystick', 'Magnetic-Tape', 'Plate', 'Excel-Spreadsheet']. What function it may be? Can GPS-Tracker be used to perform this function? Can Laptop be used to perform this function? 
There is a function that can be performed by these tools: ['Docks', 'Floating-Logs', 'Boats', 'Buoys', 'Wharfs', 'Piers'], and this function cannot be performed by these tools: ['Socket', 'Strain-Gauge', 'Sticky-Notes', 'Microcontroller', 'Circular-Saw', 'Descenders']. What function it may be? Can Pilings be used to perform this function? Can Clamps be used to perform this function? 
There is a function that can be performed by these tools: ['Monitor', 'External-Hard-Drive', 'Keyboard', 'Laptop', 'Smartphone', 'Router'], and this function cannot be performed by these tools: ['Crate', 'Robot-Vacuum', 'Docks', 'Copper-Wire', 'Fishing-Rod', 'Wheel']. What function it may be? Can USB-Flash-Drive be used to perform this function? Can Seam-Ripper be used to perform this function? 
There is a function that can be performed by these tools: ['Crane', 'Cargo-Container', 'Hand-Truck', 'Pallet-Jack', 'Forklift', 'Wheelbarrow'], and this function cannot be performed by these tools: ['Anvil', 'Tow-Truck', 'HTML-Tables', 'Clip', 'Crimp-Caps', 'Handle']. What function it may be? Can Dolly be used to perform this function? Can Crowbar be used to perform this function? 
There is a function that can be performed by these tools: ['Cabinet', 'Stool', 'Bookshelf', 'Table', 'Dresser', 'Bed'], and this function cannot be performed by these tools: ['Socket-Set', 'Memory-Card', 'Filter', 'Glass', 'Dodecahedron', 'Ribbon']. What function it may be? Can Chair be used to perform this function? Can Anchors be used to perform this function? 
There is a function that can be performed by these tools: ['Mouse', 'Speakers', 'Gamepad', 'Monitor', 'Microphone', 'Webcam'], and this function cannot be performed by these tools: ['CSV-File', 'Paint-Palette', 'Tow-Truck', 'Door', 'Leather', 'Pressure-Gauge']. What function it may be? Can Scanner be used to perform this function? Can Smartwatch be used to perform this function? 
There is a function that can be performed by these tools: ['Microphone', 'Monitor', 'Mouse', 'Speakers', 'Cables', 'Audio-Interface'], and this function cannot be performed by these tools: ['Seam-Ripper', 'Graph-Paper', 'Scissor-Lift', 'Netting', 'Storage-Device', 'Pulley']. What function it may be? Can Recording-Software be used to perform this function? Can Ribbon be used to perform this function? 
There is a function that can be performed by these tools: ['Button', 'Dial', 'Switch', 'Pedal', 'Handle', 'Joystick'], and this function cannot be performed by these tools: ['Spirit-Level', 'Paper', 'Napkin', 'Clamp', 'Bobbins', 'Mouse']. What function it may be? Can Slider be used to perform this function? Can Digital-Level be used to perform this function? 
There is a function that can be performed by these tools: ['Computer', 'Drone', 'Sensor', 'GPS-Tracker', 'Raspberry-Pi', 'Microcontroller'], and this function cannot be performed by these tools: ['Magnetic-Tape', 'Robot-Vacuum', 'Plate', 'Laptop', 'Stopwatch', 'Joystick']. What function it may be? Can Robot be used to perform this function? Can Excel-Spreadsheet be used to perform this function? 
There is a function that can be performed by these tools: ['Clamps', 'Adhesives', 'Screws', 'Anchors', 'Nails', 'Rivets'], and this function cannot be performed by these tools: ['Clock', 'Dictionary', 'Table-Saw', 'Lace', 'Gamepad', 'Awl']. What function it may be? Can Staples be used to perform this function? Can SD-Card be used to perform this function? 
There is a function that can be performed by these tools: ['Gamepad', 'Microphone', 'Speakers', 'Scanner', 'Mouse', 'Webcam'], and this function cannot be performed by these tools: ['Paint-Palette', 'Pressure-Gauge', 'Door', 'CSV-File', 'Leather', 'Tow-Truck']. What function it may be? Can Monitor be used to perform this function? Can Smartwatch be used to perform this function? 
There is a function that can be performed by these tools: ['Monitor', 'Mouse', 'Speakers', 'Gamepad', 'Microphone', 'Webcam'], and this function cannot be performed by these tools: ['Tow-Truck', 'Pressure-Gauge', 'Door', 'Leather', 'Smartwatch', 'CSV-File']. What function it may be? Can Scanner be used to perform this function? Can Paint-Palette be used to perform this function? 
There is a function that can be performed by these tools: ['Drill', 'Tape-Measure', 'Rope', 'Hammer', 'Pliers', 'Crowbar'], and this function cannot be performed by these tools: ['Door', 'Scissors', 'Flash-Memory-Card', 'Buoys', 'Wharfs', 'Rug']. What function it may be? Can Saw be used to perform this function? Can Boolean be used to perform this function? 
There is a function that can be performed by these tools: ['Adhesives', 'Nails', 'Anchors', 'Staples', 'Screws', 'Clamps'], and this function cannot be performed by these tools: ['Dictionary', 'Awl', 'Lace', 'SD-Card', 'Table-Saw', 'Gamepad']. What function it may be? Can Rivets be used to perform this function? Can Clock be used to perform this function? 
There is a function that can be performed by these tools: ['Tablet', 'Laptop', 'Robot', 'Drone', 'Microcontroller', 'Smartphone'], and this function cannot be performed by these tools: ['Golf-Ball', 'Vice', 'Garage-Door-Lock', 'Dice-Shaker', 'Yarn', 'Ceiling']. What function it may be? Can Desktop-Computer be used to perform this function? Can Robot-Vacuum be used to perform this function? 
There is a function that can be performed by these tools: ['Bookshelf', 'Stool', 'Bed', 'Dresser', 'Table', 'Chair'], and this function cannot be performed by these tools: ['Filter', 'Glass', 'Socket-Set', 'Dodecahedron', 'Anchors', 'Memory-Card']. What function it may be? Can Cabinet be used to perform this function? Can Ribbon be used to perform this function? 
There is a function that can be performed by these tools: ['Switch', 'Dial', 'Slider', 'Pedal', 'Joystick', 'Handle'], and this function cannot be performed by these tools: ['Bobbins', 'Napkin', 'Mouse', 'Digital-Level', 'Paper', 'Clamp']. What function it may be? Can Button be used to perform this function? Can Spirit-Level be used to perform this function? 
There is a function that can be performed by these tools: ['Monitor', 'Microphone', 'Mouse', 'Gamepad', 'Speakers', 'Webcam'], and this function cannot be performed by these tools: ['Smartwatch', 'Pressure-Gauge', 'CSV-File', 'Paint-Palette', 'Door', 'Leather']. What function it may be? Can Scanner be used to perform this function? Can Tow-Truck be used to perform this function? 
There is a function that can be performed by these tools: ['Screws', 'Clamps', 'Rivets', 'Anchors', 'Staples', 'Nails'], and this function cannot be performed by these tools: ['Dictionary', 'Gamepad', 'SD-Card', 'Table-Saw', 'Lace', 'Clock']. What function it may be? Can Adhesives be used to perform this function? Can Awl be used to perform this function? 
There is a function that can be performed by these tools: ['Microphone', 'Cables', 'Recording-Software', 'Audio-Interface', 'Speakers', 'Monitor'], and this function cannot be performed by these tools: ['Graph-Paper', 'Seam-Ripper', 'Netting', 'Scissor-Lift', 'Ribbon', 'Pulley']. What function it may be? Can Mouse be used to perform this function? Can Storage-Device be used to perform this function? 
There is a function that can be performed by these tools: ['Laptop', 'Smart-Speaker', 'Smartwatch', 'Smart-TV', 'Printer', 'Tablet'], and this function cannot be performed by these tools: ['Sound-Card', 'Staple-Punch', 'Polish-Flag', 'Sharpener', 'Rugby-Ball', 'Needle']. What function it may be? Can Smartphone be used to perform this function? Can Refrigerator be used to perform this function? 
There is a function that can be performed by these tools: ['Cabinet', 'Chair', 'Floor', 'Wall', 'Desk', 'Door'], and this function cannot be performed by these tools: ['Table-Saw', 'API-Endpoints', 'Thimble', 'Cabinet-Handle', 'Diaphragm', 'Raspberry-Pi']. What function it may be? Can Bookshelf be used to perform this function? Can Drill-Press be used to perform this function? 
There is a function that can be performed by these tools: ['Floor', 'Bookshelf', 'Cabinet', 'Chair', 'Wall', 'Desk'], and this function cannot be performed by these tools: ['Thimble', 'Raspberry-Pi', 'Cabinet-Handle', 'Diaphragm', 'API-Endpoints', 'Drill-Press']. What function it may be? Can Door be used to perform this function? Can Table-Saw be used to perform this function? 
There is a function that can be performed by these tools: ['Headphones', 'Mouse', 'Webcam', 'Monitor', 'Microphone', 'USB-Drive'], and this function cannot be performed by these tools: ['Measuring-Tape', 'Tug-of-War-Rope', 'Ohmmeter', 'Dremel-Tool', 'Staple-Punch', 'Helmets']. What function it may be? Can Keyboard be used to perform this function? Can Compass be used to perform this function? 
There is a function that can be performed by these tools: ['Hammer', 'Screwdriver', 'Pencil', 'Drill-Bit', 'Hacksaw', 'File'], and this function cannot be performed by these tools: ['Table-Saw', 'Desktop-Computer', 'LED-Lights', 'Clay', 'Luggage-Lock', 'Padlock']. What function it may be? Can Chisel be used to perform this function? Can Cheese be used to perform this function? 
There is a function that can be performed by these tools: ['Couch', 'Stool', 'Chair', 'Desk', 'Bookshelf', 'Bed'], and this function cannot be performed by these tools: ['Magnetic-Tape', 'Cardboard', 'Mailbox-Lock', 'Robot-Arm', 'Yarn', 'Cane']. What function it may be? Can Cabinet be used to perform this function? Can Doorknob be used to perform this function? 
There is a function that can be performed by these tools: ['Drill-Bit', 'Hacksaw', 'File', 'Hammer', 'Pencil', 'Chisel'], and this function cannot be performed by these tools: ['Desktop-Computer', 'Cheese', 'Table-Saw', 'Clay', 'LED-Lights', 'Luggage-Lock']. What function it may be? Can Screwdriver be used to perform this function? Can Padlock be used to perform this function? 
